NASAThes URI:	NASAThes term	Similarity	SWEET term	SWEET URI
http://synaptica.net/zthes/40473	classifiers	0.95	classifier	http://sweetontology.net/reprdataserviceanalysis/classifier
http://synaptica.net/zthes/40612	cold fronts	0.95	cold front	http://sweetontology.net/phenatmofront/coldfront
http://synaptica.net/zthes/61247	coordinates	0.95	coordinate	http://sweetontology.net/repr/coordinate
http://synaptica.net/zthes/41032	coral reefs	0.95	coral reef	http://sweetontology.net/realmbiolbiome/coralreef
http://synaptica.net/zthes/61262	cosmic rays	0.95	cosmic ray	http://sweetontology.net/matrparticle/cosmicray
http://synaptica.net/zthes/41730	differences	0.95	difference	http://sweetontology.net/humanresearch/difference
http://synaptica.net/zthes/41730	differences	0.95	difference	http://sweetontology.net/propdifference/difference
http://synaptica.net/zthes/41730	differences	0.95	difference	http://sweetontology.net/reprmathoperation/difference
http://synaptica.net/zthes/61441	dispersions	0.95	dispersion	http://sweetontology.net/procwave/dispersion
http://synaptica.net/zthes/42059	dust storms	0.95	dust storm	http://sweetontology.net/phenatmowind/duststorm
http://synaptica.net/zthes/61522	earthquakes	0.95	earthquake	http://sweetontology.net/phengeolseismicity/earthquake
http://synaptica.net/zthes/43159	fertilizers	0.95	fertilizer	http://sweetontology.net/matrbiomass/fertilizer
http://synaptica.net/zthes/61790	flow charts	0.95	flow chart	http://sweetontology.net/reprmathsolution/flowchart
http://synaptica.net/zthes/44115	governments	0.95	government	http://sweetontology.net/humanjurisdiction/government
http://synaptica.net/zthes/62085	helicopters	0.95	helicopter	http://sweetontology.net/matrequipment/helicopter
http://synaptica.net/zthes/44994	hyperplanes	0.95	hyperplane	http://sweetontology.net/reprspacegeometry/hyperplane
http://synaptica.net/zthes/45680	iron oxides	0.95	iron oxide	http://sweetontology.net/matrcompound/ironoxide
http://synaptica.net/zthes/45702	island arcs	0.95	island arc	http://sweetontology.net/realmlandcoastal/islandarc
http://synaptica.net/zthes/184169	laminations	0.95	lamination	http://sweetontology.net/realmlandform/lamination
http://synaptica.net/zthes/62704	micrometers	0.95	micrometer	http://sweetontology.net/reprsciunits/micrometer
http://synaptica.net/zthes/184516	microscales	0.95	microscale	http://sweetontology.net/statespacescale/microscale
http://synaptica.net/zthes/62706	microscopes	0.95	microscope	http://sweetontology.net/matrinstrument/microscope
http://synaptica.net/zthes/62806	narrowband	0.95	narrow band	http://sweetontology.net/statespectralband/narrowband
http://synaptica.net/zthes/48477	occurrences	0.95	occurrence	http://sweetontology.net/phen/occurrence
http://synaptica.net/zthes/184836	ozone holes	0.95	ozone hole	http://sweetontology.net/phenatmosky/ozonehole
http://synaptica.net/zthes/184836	ozone holes	0.95	ozone hole	http://sweetontology.net/phenenvirimpact/ozonehole
http://synaptica.net/zthes/63045	perihelions	0.95	perihelion	http://sweetontology.net/statespaceconfiguration/perihelion
http://synaptica.net/zthes/49415	piezometers	0.95	piezometer	http://sweetontology.net/matrinstrument/piezometer
http://synaptica.net/zthes/49794	polyhedrons	0.95	polyhedron	http://sweetontology.net/reprspacegeometry3d/polyhedron
http://synaptica.net/zthes/49808	polynomials	0.95	polynomial	http://sweetontology.net/reprmathfunction/polynomial
http://synaptica.net/zthes/49842	populations	0.95	population	http://sweetontology.net/propcount/population
http://synaptica.net/zthes/49976	predictions	0.95	prediction	http://sweetontology.net/reprscimodel/prediction
http://synaptica.net/zthes/50127	prominences	0.95	prominence	http://sweetontology.net/phenstar/prominence
http://synaptica.net/zthes/63249	propellants	0.95	propellant	http://sweetontology.net/staterole/propellant
http://synaptica.net/zthes/63363	radio waves	0.95	radio wave	http://sweetontology.net/statespectralband/radiowave
http://synaptica.net/zthes/50883	regulations	0.95	regulation	http://sweetontology.net/humanjurisdiction/regulation
http://synaptica.net/zthes/185509	shear waves	0.95	shear wave	http://sweetontology.net/phenwave/shearwave
http://synaptica.net/zthes/63639	shock waves	0.95	shock wave	http://sweetontology.net/phenwave/shockwave
http://synaptica.net/zthes/63764	sound waves	0.95	sound wave	http://sweetontology.net/phenwave/soundwave
http://synaptica.net/zthes/52933	stimulation	0.95	simulation	http://sweetontology.net/reprmathsolution/simulation
http://synaptica.net/zthes/63952	supersonics	0.95	supersonic	http://sweetontology.net/statephysical/supersonic
http://synaptica.net/zthes/53896	tidal waves	0.95	tidal wave	http://sweetontology.net/phenoceandynamics/tidalwave
http://synaptica.net/zthes/186172	urban areas	0.95	urban area	http://sweetontology.net/humanjurisdiction/urbanarea
http://synaptica.net/zthes/54752	vertebrates	0.95	vertebrate	http://sweetontology.net/matranimal/vertebrate
http://synaptica.net/zthes/54979	warm fronts	0.95	warm front	http://sweetontology.net/phenatmofront/warmfront
http://synaptica.net/zthes/54995	waste water	0.95	wastewater	http://sweetontology.net/matrwater/wastewater
http://synaptica.net/zthes/64306	wavelengths	0.95	wavelength	http://sweetontology.net/propspacedistance/wavelength
http://synaptica.net/zthes/41039	core-mantle boundary	0.95	core mantle boundary	http://sweetontology.net/realmgeol/coremantleboundary
http://synaptica.net/zthes/60628	algorithms	0.95	algorithm	http://sweetontology.net/reprmathsolution/algorithm
http://synaptica.net/zthes/60658	amplitudes	0.95	amplitude	http://sweetontology.net/propdifference/amplitude
http://synaptica.net/zthes/38721	arthropods	0.95	arthropod	http://sweetontology.net/matranimal/arthropod
http://synaptica.net/zthes/182394	attributes	0.95	attribute	http://sweetontology.net/humandecision/attribute
http://synaptica.net/zthes/60804	autotrophs	0.95	autotroph	http://sweetontology.net/staterolebiological/autotroph
http://synaptica.net/zthes/39019	avalanches	0.95	avalanche	http://sweetontology.net/phengeolgeomorphology/avalanche
http://synaptica.net/zthes/39188	batholiths	0.95	batholith	http://sweetontology.net/realmgeol/batholith
http://synaptica.net/zthes/64601	biomarkers	0.95	biomarker	http://sweetontology.net/staterolebiological/biomarker
http://synaptica.net/zthes/39706	broadband	0.95	broad band	http://sweetontology.net/statespectralband/broadband
http://synaptica.net/zthes/39973	carbonates	0.95	carbonate	http://sweetontology.net/matrcompound/carbonate
http://synaptica.net/zthes/39973	carbonates	0.95	carbonate	http://sweetontology.net/matrion/carbonate
http://synaptica.net/zthes/182668	characters	0.95	character	http://sweetontology.net/reprdatamodel/character
http://synaptica.net/zthes/61078	chondrites	0.95	chondrite	http://sweetontology.net/matrrock/chondrite
http://synaptica.net/zthes/40475	clathrates	0.95	clathrate	http://sweetontology.net/matrcompound/clathrate
http://synaptica.net/zthes/182740	collectors	0.95	collector	http://sweetontology.net/staterolegeographic/collector
http://synaptica.net/zthes/40642	collisions	0.95	collision	http://sweetontology.net/procphysical/collision
http://synaptica.net/zthes/182770	composites	0.95	composite	http://sweetontology.net/statechemical/composite
http://synaptica.net/zthes/40846	conditions	0.95	condition	http://sweetontology.net/propordinal/condition
http://synaptica.net/zthes/61215	conductors	0.95	conductor	http://sweetontology.net/staterole/conductor
http://synaptica.net/zthes/40939	continents	0.95	continent	http://sweetontology.net/humanjurisdiction/continent
http://synaptica.net/zthes/40939	continents	0.95	continent	http://sweetontology.net/realmlandform/continent
http://synaptica.net/zthes/41031	copyrights	0.95	copyright	http://sweetontology.net/reprdataservicevalidation/copyright
http://synaptica.net/zthes/41799	dimensions	0.95	dimension	http://sweetontology.net/repr/dimension
http://synaptica.net/zthes/42191	ecosystems	0.95	ecosystem	http://sweetontology.net/realmbiolbiome/ecosystem
http://synaptica.net/zthes/61600	ellipsoids	0.95	ellipsoid	http://sweetontology.net/reprspacegeometry3d/ellipsoid
http://synaptica.net/zthes/61683	evaluation	0.95	valuation	http://sweetontology.net/humandecision/valuation
http://synaptica.net/zthes/61704	explosions	0.95	explosion	http://sweetontology.net/phenreaction/explosion
http://synaptica.net/zthes/42968	extensions	0.95	extension	http://sweetontology.net/phensolid/extension
http://synaptica.net/zthes/42968	extensions	0.95	extension	http://sweetontology.net/phensystem/extension
http://synaptica.net/zthes/61724	far fields	0.95	far field	http://sweetontology.net/statespace/farfield
http://synaptica.net/zthes/61816	footprints	0.95	footprint	http://sweetontology.net/propspacemultidimensional/footprint
http://synaptica.net/zthes/61858	fuel cells	0.95	fuel cell	http://sweetontology.net/matrenergy/fuelcell
http://synaptica.net/zthes/61866	fuzzy sets	0.95	fuzzy set	http://sweetontology.net/reprmath/fuzzyset
http://synaptica.net/zthes/61889	gamma rays	0.95	gamma ray	http://sweetontology.net/matrparticle/gammaray
http://synaptica.net/zthes/183630	graduation	0.95	gradation	http://sweetontology.net/propordinal/gradation
http://synaptica.net/zthes/44147	grasslands	0.95	grassland	http://sweetontology.net/realmbiolbiome/grassland
http://synaptica.net/zthes/44478	heat pumps	0.95	heat pump	http://sweetontology.net/matrenergy/heatpump
http://synaptica.net/zthes/44497	heavy ions	0.95	heavy ion	http://sweetontology.net/matrion/heavyion
http://synaptica.net/zthes/62144	hurricanes	0.95	hurricane	http://sweetontology.net/phenatmoprecipitation/hurricane
http://synaptica.net/zthes/62175	hyperbolas	0.95	hyperbola	http://sweetontology.net/reprspacegeometry/hyperbola
http://synaptica.net/zthes/45199	inclusions	0.95	inclusion	http://sweetontology.net/realmgeolconstituent/inclusion
http://synaptica.net/zthes/62263	inhibitors	0.95	inhibitor	http://sweetontology.net/staterolechemical/inhibitor
http://synaptica.net/zthes/45408	insulators	0.95	insulator	http://sweetontology.net/staterole/insulator
http://synaptica.net/zthes/45562	inversions	0.95	inversion	http://sweetontology.net/phenfluidinstability/inversion
http://synaptica.net/zthes/45562	inversions	0.95	inversion	http://sweetontology.net/statethermodynamic/inversion
http://synaptica.net/zthes/45711	isolation	0.95	insolation	http://sweetontology.net/propenergyflux/insolation
http://synaptica.net/zthes/62418	landslides	0.95	landslide	http://sweetontology.net/phengeolgeomorphology/landslide
http://synaptica.net/zthes/184260	liverworts	0.95	liverwort	http://sweetontology.net/matrplant/liverwort
http://synaptica.net/zthes/62526	logarithms	0.95	logarithm	http://sweetontology.net/reprmathoperation/logarithm
http://synaptica.net/zthes/62541	love waves	0.95	love wave	http://sweetontology.net/phengeolseismicity/lovewave
http://synaptica.net/zthes/62616	manometers	0.95	manometer	http://sweetontology.net/matrinstrument/manometer
http://synaptica.net/zthes/47344	metalloids	0.95	metalloid	http://sweetontology.net/matrelement/metalloid
http://synaptica.net/zthes/62685	meteorites	0.95	meteorite	http://sweetontology.net/matrrock/meteorite
http://synaptica.net/zthes/62713	microwaves	0.95	microwave	http://sweetontology.net/statespectralband/microwave
http://synaptica.net/zthes/184853	parameters	0.95	parameter	http://sweetontology.net/reprdatamodel/parameter
http://synaptica.net/zthes/49187	pesticides	0.95	pesticide	http://sweetontology.net/staterolebiological/pesticide
http://synaptica.net/zthes/49260	phosphates	0.95	phosphate	http://sweetontology.net/matrcompound/phosphate
http://synaptica.net/zthes/63072	phosphors	0.95	phosphorus	http://sweetontology.net/matrelement/phosphorus
http://synaptica.net/zthes/185039	pollutants	0.95	pollutant	http://sweetontology.net/staterolebiological/pollutant
http://synaptica.net/zthes/50758	recession	0.95	precession	http://sweetontology.net/procphysical/precession
http://synaptica.net/zthes/50792	rectangles	0.95	rectangle	http://sweetontology.net/reprspacegeometry/rectangle
http://synaptica.net/zthes/50975	reservoirs	0.95	reservoir	http://sweetontology.net/realmhydrobody/reservoir
http://synaptica.net/zthes/50975	reservoirs	0.95	reservoir	http://sweetontology.net/reprscicomponent/reservoir
http://synaptica.net/zthes/63475	resonators	0.95	resonator	http://sweetontology.net/statespace/resonator
http://synaptica.net/zthes/185389	salt flats	0.95	salt flat	http://sweetontology.net/realmlandfluvial/saltflat
http://synaptica.net/zthes/185392	sand dunes	0.95	sand dune	http://sweetontology.net/realmlandaeolian/sanddune
http://synaptica.net/zthes/51595	sea states	0.95	sea state	http://sweetontology.net/propspaceheight/seastate
http://synaptica.net/zthes/51854	shorelines	0.95	shoreline	http://sweetontology.net/realmlandcoastal/shoreline
http://synaptica.net/zthes/51929	signatures	0.95	signature	http://sweetontology.net/phensystemcomplexity/signature
http://synaptica.net/zthes/51929	signatures	0.95	signature	http://sweetontology.net/reprdataservicevalidation/signature
http://synaptica.net/zthes/63894	stochastic processes	0.95	stochastic process	http://sweetontology.net/phen/stochasticprocess
http://synaptica.net/zthes/63928	submarines	0.95	submarine	http://sweetontology.net/realmgeoloceanic/submarine
http://synaptica.net/zthes/185867	substances	0.95	substance	http://sweetontology.net/matr/substance
http://synaptica.net/zthes/53549	telescopes	0.95	telescope	http://sweetontology.net/matrinstrument/telescope
http://synaptica.net/zthes/186080	transforms	0.95	transform	http://sweetontology.net/phengeolfault/transform
http://synaptica.net/zthes/54673	variations	0.95	variation	http://sweetontology.net/phensystem/variation
http://synaptica.net/zthes/54698	vegetables	0.95	vegetable	http://sweetontology.net/matrplant/vegetable
http://synaptica.net/zthes/54751	vertebrae	0.95	vertebrate	http://sweetontology.net/matranimal/vertebrate
http://synaptica.net/zthes/55036	watersheds	0.95	watershed	http://sweetontology.net/realmlandfluvial/watershed
http://synaptica.net/zthes/47530	~ military aviation	0.94	military aviation	http://sweetontology.net/humantransportation/militaryaviation
http://synaptica.net/zthes/185169	radiation heating	0.94	radiational heating	http://sweetontology.net/phen/radiationalheating
