GCMD UID	GCMD term	Similarity	SWEET term	SWEET IRI
bfbfd84c-6bf0-412f-9e75-1bad5241c339	sponges	0.92	sponge	http://sweetontology.net/matranimal/sponge
f5161094-3593-4bc1-85ea-c8c2ecab1d9a	mammals	0.92	mammal	http://sweetontology.net/matranimal/mammal
e85b6d64-a230-4c1d-99a5-c62be8af18c7	lichens	0.92	lichen	http://sweetontology.net/matrplant/lichen
a14cfe48-9554-4e7c-9a2b-bf72834eafba	diatoms	0.92	diatom	http://sweetontology.net/matrmicrobiota/diatom
fdb04105-e8ba-4a83-9c35-ed3c931ccc9f	diatoms	0.92	diatom	http://sweetontology.net/matrmicrobiota/diatom
76589134-8d93-4e45-8476-f04497181d14	alpine/tundra	0.92	alpine tundra	http://sweetontology.net/realmcryo/alpinetundra
5d5426f6-e7ce-41c1-a3d3-b93adf748f0f	deserts	0.92	desert	http://sweetontology.net/realmlandaeolian/desert
46e4aaa4-349c-4049-a910-035391360010	forests	0.92	forest	http://sweetontology.net/realmbiolbiome/forest
46e4aaa4-349c-4049-a910-035391360010	forests	0.92	forest	http://sweetontology.net/reprmathgraph/forest
fa3c6df8-a1e1-41d5-9de1-49b92e1ea455	islands	0.92	island	http://sweetontology.net/realmlandcoastal/island
fe6b37b9-f95a-491e-a58e-22aa66be9a9d	reforestation	0.92	deforestation	http://sweetontology.net/phenenvirimpact/deforestation
0948a59e-cc72-4e5d-b97d-4ea0335b0906	methane	0.92	ethane	http://sweetontology.net/matrorganiccompound/ethane
9a4715a7-1847-4fef-8116-494b36420fb7	deforestation	0.92	reforestation	http://sweetontology.net/humanenvircontrol/reforestation
1376f8a1-84f2-4797-a978-69ec520e2423	ripples	0.92	ripple	http://sweetontology.net/realmlandfluvial/ripple
d9483208-ff59-4293-9867-3f4895e58c9f	lagoons	0.92	lagoon	http://sweetontology.net/realmhydrobody/lagoon
1a0e7a60-9c22-40c5-8424-55119b4db743	caldra	0.92	caldera	http://sweetontology.net/realmlandvolcanic/caldera
dcb100c9-5b43-422a-a429-25cae9dbb170	reforestation	0.92	deforestation	http://sweetontology.net/phenenvirimpact/deforestation
c733c179-c12a-47e9-8e9a-817a5212446f	lagoons	0.92	lagoon	http://sweetontology.net/realmhydrobody/lagoon
2b4963ba-1a7a-419d-97ef-eacaa14688e0	seiches	0.92	seiche	http://sweetontology.net/phenwave/seiche
daab3b2a-1fe7-4ad9-8340-1a7cfa54a2ac	methane	0.92	ethane	http://sweetontology.net/matrorganiccompound/ethane
cae41424-161f-4378-a1a4-62cd76c61143	ripples	0.92	ripple	http://sweetontology.net/realmlandfluvial/ripple
081d131a-6bef-47dc-adb3-f96da9123f93	lagoons	0.92	lagoon	http://sweetontology.net/realmhydrobody/lagoon
a4596f71-207c-4037-b3a1-7ab0cd12daec	luster	0.92	cluster	http://sweetontology.net/reprdataserviceanalysis/cluster
a4596f71-207c-4037-b3a1-7ab0cd12daec	luster	0.92	cluster	http://sweetontology.net/reprspacegeometry/cluster
e1e3f623-5a18-46a8-b8a8-22c082b643ad	luster	0.92	cluster	http://sweetontology.net/reprdataserviceanalysis/cluster
e1e3f623-5a18-46a8-b8a8-22c082b643ad	luster	0.92	cluster	http://sweetontology.net/reprspacegeometry/cluster
af12ef6b-836b-40bf-959b-ec2d82c87389	luster	0.92	cluster	http://sweetontology.net/reprdataserviceanalysis/cluster
af12ef6b-836b-40bf-959b-ec2d82c87389	luster	0.92	cluster	http://sweetontology.net/reprspacegeometry/cluster
93aee4f9-2bcc-4208-b538-0c92f1ac1f42	luster	0.92	cluster	http://sweetontology.net/reprdataserviceanalysis/cluster
93aee4f9-2bcc-4208-b538-0c92f1ac1f42	luster	0.92	cluster	http://sweetontology.net/reprspacegeometry/cluster
651a6368-251e-45f6-8496-1f798de85db5	luster	0.92	cluster	http://sweetontology.net/reprdataserviceanalysis/cluster
651a6368-251e-45f6-8496-1f798de85db5	luster	0.92	cluster	http://sweetontology.net/reprspacegeometry/cluster
5a8bc1e7-a74d-4acc-9ac2-8fea047068a8	luster	0.92	cluster	http://sweetontology.net/reprdataserviceanalysis/cluster
5a8bc1e7-a74d-4acc-9ac2-8fea047068a8	luster	0.92	cluster	http://sweetontology.net/reprspacegeometry/cluster
1c44d356-308d-4f92-8fe4-201edff3a02e	luster	0.92	cluster	http://sweetontology.net/reprdataserviceanalysis/cluster
1c44d356-308d-4f92-8fe4-201edff3a02e	luster	0.92	cluster	http://sweetontology.net/reprspacegeometry/cluster
2e806852-5790-484f-9aee-a7cfc6683ec0	luster	0.92	cluster	http://sweetontology.net/reprdataserviceanalysis/cluster
2e806852-5790-484f-9aee-a7cfc6683ec0	luster	0.92	cluster	http://sweetontology.net/reprspacegeometry/cluster
1fca9e52-07fa-424b-b75a-ef1003e77b56	luster	0.92	cluster	http://sweetontology.net/reprdataserviceanalysis/cluster
1fca9e52-07fa-424b-b75a-ef1003e77b56	luster	0.92	cluster	http://sweetontology.net/reprspacegeometry/cluster
792cf9f0-6d24-4de8-902c-b74e42c74fd3	aurorae	0.92	aurora	http://sweetontology.net/phenatmosky/aurora
792cf9f0-6d24-4de8-902c-b74e42c74fd3	aurorae	0.92	aurora	http://sweetontology.net/phenhelio/aurora
d2e9b10f-3b62-42fb-b906-7b4779170a4a	web feature service	0.92	web feature server	http://sweetontology.net/reprdataservicegeospatial/webfeatureserver
ac50c468-df2f-429c-8394-9d63efcc6f9d	precipitation rate	0.92	precipitation range	http://sweetontology.net/propspacethickness/precipitationrange
6045993e-a656-40c1-853c-9db1fbb49171	potential evapotranspiration	0.92	half potential evapotranspiration	http://sweetontology.net/propspacethickness/halfpotentialevapotranspiration
560eac7e-d172-4a31-a659-a3e99d5f61ac	decomposition	0.92	composition	http://sweetontology.net/propchemical/composition
5e3999ec-d864-43fd-8d84-bd23630c405f	chlorophyll	0.92	chlorophyll a	http://sweetontology.net/matrorganiccompound/chlorophylla
273973f1-ccc5-4ae8-9872-17e249023c53	macroclimate	0.92	microclimate	http://sweetontology.net/phenplanetclimate/microclimate
7989eae1-8ea3-4039-af0c-9130de145449	chlorophyll	0.92	chlorophyll a	http://sweetontology.net/matrorganiccompound/chlorophylla
37669b8c-1940-4330-b4e9-ee49ad3673b5	chlorophyll	0.92	chlorophyll a	http://sweetontology.net/matrorganiccompound/chlorophylla
7b60ab41-92e7-4550-821b-0ab7ebd3d7c8	decomposition	0.92	composition	http://sweetontology.net/propchemical/composition
6a5a2ccf-3ba6-4519-bc9b-7617ef3b9087	corona holes	0.92	coronal hole	http://sweetontology.net/phenstar/coronalhole
2297a00a-80f5-466e-b28e-b9ca42562d3f	normalized difference vegetation index (ndvi)	0.92	normalized difference vegetation index	http://sweetontology.net/propdifference/normalizeddifferencevegetationindex
7b43eda3-899a-4afa-89be-2dbe527834c2	normalized difference vegetation index (ndvi)	0.92	normalized difference vegetation index	http://sweetontology.net/propdifference/normalizeddifferencevegetationindex
27d63fe6-9970-46fd-9b22-a58e52efc57b	hypochlorous acid	0.91	hydrochlorous acid	http://sweetontology.net/matrcompound/hydrochlorousacid
939c0a66-0340-425b-999a-44a09046ec93	noctilucent clouds	0.91	noctilueent cloud	http://sweetontology.net/phenatmocloud/noctilueentcloud
08fd82a1-4370-46a2-82ea-94c0f91498a7	atmospheric pressure	0.91	atmospheric low pressure	http://sweetontology.net/phenatmopressure/atmosphericlowpressure
40d4ba89-0e3d-4c6c-adef-87e08737d4db	reprojection	0.91	projection	http://sweetontology.net/relamath/projection
40d4ba89-0e3d-4c6c-adef-87e08737d4db	reprojection	0.91	projection	http://sweetontology.net/statespaceconfiguration/projection
e757b032-bfa4-4976-b98a-838f61a86ea8	floods	0.91	flood	http://sweetontology.net/phenhydro/flood
e1f20631-b5b9-438c-b5c2-b1fa0fce100a	models	0.91	model	http://sweetontology.net/reprscimodel/model
33e3c858-25ee-4a5e-a938-93779679ed06	halons	0.91	halon	http://sweetontology.net/matrorganiccompound/halon
289ca013-0526-49e0-8b87-51513702e8f4	heat index	0.91	health index	http://sweetontology.net/propindex/healthindex
162e2243-3266-4999-b352-d8a1a9dc82ac	clouds	0.91	cloud	http://sweetontology.net/phenatmocloud/cloud
0b4081fa-5233-4484-bc82-706976defa0e	plants	0.91	plant	http://sweetontology.net/matrplant/plant
bc320625-d9ba-41f5-9336-57e86fd878f3	marine	0.91	marin	http://sweetontology.net/phenatmowindmesoscale/marin
6cec3b57-1a7f-404d-afde-4de045ef0dd2	swamps	0.91	swamp	http://sweetontology.net/realmhydrobody/swamp
8ef6f360-10d0-4dc5-8fcb-c532eb23fe5d	marine	0.91	marin	http://sweetontology.net/phenatmowindmesoscale/marin
8c05bcf2-d13b-44fd-b1a2-5ec797b2f851	swamps	0.91	swamp	http://sweetontology.net/realmhydrobody/swamp
c7b5c02c-724d-4a19-b824-98180f3900c9	vegetation	0.91	revegetation	http://sweetontology.net/humanenvircontrol/revegetation
bd1834b0-4f8f-4616-b330-6205bff567c2	isotopic analysis	0.91	isotope analysis	http://sweetontology.net/reprscimethodology/isotopeanalysis
79c7fd4c-9328-4a6f-82ed-bb012b570ecd	basins	0.91	basin	http://sweetontology.net/realmgeolbasin/basin
79c7fd4c-9328-4a6f-82ed-bb012b570ecd	basins	0.91	basin	http://sweetontology.net/realmhydrobody/basin
fd03d204-4391-4e98-8142-8b8efa235231	floods	0.91	flood	http://sweetontology.net/phenhydro/flood
93647a7c-a881-4066-a696-c19053c7c30b	deltas	0.91	delta	http://sweetontology.net/realmlandcoastal/delta
7299f45f-eafb-4ed9-ae12-5e01c97c1530	fjords	0.91	fjord	http://sweetontology.net/realmhydrobody/fjord
49db8758-1282-45a0-ad3f-0f1e9d8abc44	inlets	0.91	inlet	http://sweetontology.net/realmhydrobody/inlet
cae5bafd-10a7-4bcf-af1a-3e187ee5e955	shoals	0.91	shoal	http://sweetontology.net/realmlandcoastal/shoal
1815faf3-2411-4d2a-a3d5-1e5b0c50782b	sounds	0.91	sound	http://sweetontology.net/phenwave/sound
1815faf3-2411-4d2a-a3d5-1e5b0c50782b	sounds	0.91	sound	http://sweetontology.net/realmhydrobody/sound
daa297ec-4397-4caa-b563-634a71f62b8a	deltas	0.91	delta	http://sweetontology.net/realmlandcoastal/delta
b9b85df8-3b95-4baf-bd32-8bacd35dc9b5	gully	0.91	gulley	http://sweetontology.net/realmlandfluvial/gulley
01a84bc1-a571-4d23-b57f-1b04fd9542a6	stream	0.91	steam	http://sweetontology.net/matrwater/steam
d37d51e0-1bef-473a-9221-6713166762f9	aretes	0.91	arete	http://sweetontology.net/realmlandglacial/arete
158a8764-a6e4-4d28-a1b9-b2ab91e09995	eskers	0.91	esker	http://sweetontology.net/realmlandglacial/esker
666d9a2b-aaa8-4789-a9d9-a6774e650fe4	fjords	0.91	fjord	http://sweetontology.net/realmhydrobody/fjord
181fb5a4-125b-445d-b65f-adf9a919c800	faults	0.91	fault	http://sweetontology.net/phensolid/fault
97298feb-6991-4d68-8337-177460e436ad	ridge	0.91	ridged	http://sweetontology.net/statespaceconfiguration/ridged
f9f0f92b-7901-4dda-8d64-be4e845ce29b	deltas	0.91	delta	http://sweetontology.net/realmlandcoastal/delta
a90899c8-fe50-48e0-b92c-bb64f6ae681c	fjords	0.91	fjord	http://sweetontology.net/realmhydrobody/fjord
f43cd776-c568-4d09-997c-0a8ad1022e06	inlets	0.91	inlet	http://sweetontology.net/realmhydrobody/inlet
4c2d2255-680d-47d6-adb2-179093593f8a	shoals	0.91	shoal	http://sweetontology.net/realmlandcoastal/shoal
22b339b5-1af5-46e3-8191-d93729001eeb	fronts	0.91	front	http://sweetontology.net/phenatmofront/front
4e4d3c18-cdd4-474a-a936-6e127ec526f7	swells	0.91	swell	http://sweetontology.net/phenoceancoastal/swell
91697b7d-8f2b-4954-850e-61d5f61c867d	oceans	0.91	ocean	http://sweetontology.net/realm/ocean
37f3fdb8-a82f-4bff-bda4-cca12a683d6f	microfossil	0.91	macrofossil	http://sweetontology.net/matrrock/macrofossil
b37b1bdf-6392-4a80-891a-14f177ba2ca2	deltas	0.91	delta	http://sweetontology.net/realmlandcoastal/delta
c9291bc7-784d-486a-95fa-f08fa1edcad9	fjords	0.91	fjord	http://sweetontology.net/realmhydrobody/fjord
356a245d-418a-4560-9eb1-d12f8f155f66	inlets	0.91	inlet	http://sweetontology.net/realmhydrobody/inlet
94b575b8-eac4-433d-aa74-d781b650f452	shoals	0.91	shoal	http://sweetontology.net/realmlandcoastal/shoal
c5b85924-9e3f-4106-b389-1ab4486bd233	sounds	0.91	sound	http://sweetontology.net/phenwave/sound
c5b85924-9e3f-4106-b389-1ab4486bd233	sounds	0.91	sound	http://sweetontology.net/realmhydrobody/sound
ad535c83-3b93-4632-8aaa-7dfba8bb125a	deltas	0.91	delta	http://sweetontology.net/realmlandcoastal/delta
2f8ad9b0-adb8-4022-8c95-bca68e7a87a5	gully	0.91	gulley	http://sweetontology.net/realmlandfluvial/gulley
1d2d0777-b47e-45ee-ac85-2d7b9f6e4ffd	stream	0.91	steam	http://sweetontology.net/matrwater/steam
8e73bff6-c2f9-46a6-963b-8ef09dd7f5f3	aretes	0.91	arete	http://sweetontology.net/realmlandglacial/arete
5e012809-98cf-468f-bdf7-7cea8569d3ab	eskers	0.91	esker	http://sweetontology.net/realmlandglacial/esker
6aed82cb-be90-4e58-ae33-14943ea555be	fjords	0.91	fjord	http://sweetontology.net/realmhydrobody/fjord
6107d1c4-5aea-4bfa-861d-d77083a4476e	faults	0.91	fault	http://sweetontology.net/phensolid/fault
ca091be1-4762-49ec-859b-a1a2fcb8e038	ridge	0.91	ridged	http://sweetontology.net/statespaceconfiguration/ridged
7b76bca5-32ee-4285-8550-0de120b01a13	metals	0.91	metal	http://sweetontology.net/matrelement/metal
5d7f7568-bfc3-4c11-b446-c4f6488c8ae9	strain	0.91	train	http://sweetontology.net/matrequipment/train
5d7f7568-bfc3-4c11-b446-c4f6488c8ae9	strain	0.91	train	http://sweetontology.net/reprdataserviceanalysis/train
b58fc6f1-2fb5-4e3a-9553-f041fe75960b	basins	0.91	basin	http://sweetontology.net/realmgeolbasin/basin
b58fc6f1-2fb5-4e3a-9553-f041fe75960b	basins	0.91	basin	http://sweetontology.net/realmhydrobody/basin
7fdc339e-017f-4e4b-89a3-12e441a40bad	floods	0.91	flood	http://sweetontology.net/phenhydro/flood
fad79bec-0672-4c71-8910-174c8985a1b9	solids	0.91	solid	http://sweetontology.net/statephysical/solid
cad91f82-7e2a-43b7-b272-2dc77e2791f4	solar energetic particle flux	0.91	solar energetic particle	http://sweetontology.net/matrparticle/solarenergeticparticle
25fcdcb7-efd2-4d2f-ba57-92bbcc7ba69a	skin temperature	0.90	ion temperature	http://sweetontology.net/proptemperature/iontemperature
ed49aea3-c1ce-4522-985b-1b1b2b2c7790	geomagnetic storm	0.90	magnetic storm	http://sweetontology.net/phenhelio/magneticstorm
e5563c99-0fb6-43a9-8e20-6b47b1144394	nitrogen oxides	0.90	nitrogen dioxide	http://sweetontology.net/matrcompound/nitrogendioxide
e82ebd1c-8241-4ca0-95a9-a6e1432519cd	nitrogen oxides	0.90	nitrogen dioxide	http://sweetontology.net/matrcompound/nitrogendioxide
ca133c4d-9751-4b92-a1ec-013ef625ad7b	subtropical storm	0.90	tropical storm	http://sweetontology.net/phenatmoprecipitation/tropicalstorm
73266dd6-217a-432f-9237-176d3e94b39b	environmental sustainability	0.90	environmental sustainability index	http://sweetontology.net/propindex/environmentalsustainabilityindex
40d6a3e7-89dd-4399-8fa5-bbc7a0917b4e	skin temperature	0.90	ion temperature	http://sweetontology.net/proptemperature/iontemperature
f345294c-36e6-4c76-b484-2204cc0bc3a2	mid-ocean ridges	0.90	mid ocean ridge	http://sweetontology.net/realmoceanfloor/midoceanridge
204b482b-449b-42c9-a5bb-f6da42bee3a4	magnetic field	0.90	geomagnetic field	http://sweetontology.net/phenelecmag/geomagneticfield
fdb4c687-916e-48ec-858e-6009cc763de3	v shapped valley	0.90	u shaped valley	http://sweetontology.net/realmlandglacial/ushapedvalley
33d1810f-40c6-4b37-ac90-7435ef5fa507	geothermal energy	0.90	thermal energy	http://sweetontology.net/propenergy/thermalenergy
4a42042b-7427-4cf2-9475-7d1788e3ac54	sink temperature	0.90	ion temperature	http://sweetontology.net/proptemperature/iontemperature
061f7fd0-67af-42bf-bc9f-5a007c146f65	absorption	0.90	adsorption	http://sweetontology.net/procchemical/adsorption
1ecb1e7c-50fc-4951-b610-5140475d87ed	carbon tetrachloride	0.90	carbon tetrafluoride	http://sweetontology.net/matrorganiccompound/carbontetrafluoride
d2e93932-0231-4b23-af2f-217c6315a95e	absorption	0.90	adsorption	http://sweetontology.net/procchemical/adsorption
cb628a66-a10b-4ef1-9261-7ce63a9439dc	jellyfishes	0.90	jellyfish	http://sweetontology.net/matranimal/jellyfish
d3594523-ba0d-4275-b121-95039f905058	microalgae	0.90	macroalgae	http://sweetontology.net/matrplant/macroalgae
f930dcf2-ddb4-4242-9079-9c8d5ceeaa35	endangered species	0.90	endangered species act	http://sweetontology.net/humanenvirstandards/endangeredspeciesact
2de06b90-4abe-4c71-a537-978679bf8aea	pacific decadal oscillation (pdo)	0.90	pacific decadal oscillation	http://sweetontology.net/phencycle/pacificdecadaloscillation
2f2f5764-d4e6-4bbb-bd6d-dda373018237	degradation	0.90	gradation	http://sweetontology.net/propordinal/gradation
32f6083c-f6a2-40cf-8cf4-782b02b9df9e	degradation	0.90	gradation	http://sweetontology.net/propordinal/gradation
ae368822-4979-4feb-967b-ee7764639646	degradation	0.90	gradation	http://sweetontology.net/propordinal/gradation
eb31cb40-97cf-4445-8abd-d375391edf6f	degradation	0.90	gradation	http://sweetontology.net/propordinal/gradation
3e822484-c94a-457b-a32f-376fcbd6fd35	topography	0.90	tomography	http://sweetontology.net/reprscimethodology/tomography
e501d002-d11e-4569-8c0d-e40ae5b45f65	absorption	0.90	adsorption	http://sweetontology.net/procchemical/adsorption
2b1f870b-c679-4b6d-b02e-3eb005f0648d	hydration	0.90	dehydration	http://sweetontology.net/procchemical/dehydration
baf70c0f-fd59-4d4b-ae03-b664e0352ff7	degradation	0.90	gradation	http://sweetontology.net/propordinal/gradation
2f5ceedb-afb6-47e6-8eac-8f220ef0b564	degradation	0.90	gradation	http://sweetontology.net/propordinal/gradation
800606ea-9890-4475-af7b-100f529858d1	degradation	0.90	gradation	http://sweetontology.net/propordinal/gradation
e60bfab8-01a8-4d0b-ae95-5d9014c71717	degradation	0.90	gradation	http://sweetontology.net/propordinal/gradation
60e242ac-0f08-4574-bf92-b5e6536603cb	reflection	0.90	deflection	http://sweetontology.net/procphysical/deflection
23da8344-174b-4931-b460-9fcfaf824ec9	stability	0.90	instability	http://sweetontology.net/statesystem/instability
19791e07-39bf-4635-b695-a819e38e20ca	reflection	0.90	deflection	http://sweetontology.net/procphysical/deflection
92b21b46-90e1-4ea6-a5be-e2ce663a028d	stability	0.90	instability	http://sweetontology.net/statesystem/instability
f9385327-31fe-49a6-b3d6-073d6897ff4a	reflection	0.90	deflection	http://sweetontology.net/procphysical/deflection
3ff1adcf-563f-47b3-902e-0231051dc8e7	stability	0.90	instability	http://sweetontology.net/statesystem/instability
94bc302a-d9ce-4f8f-982b-08a35772e5e9	reflection	0.90	deflection	http://sweetontology.net/procphysical/deflection
0cbc201c-f58a-44a2-9515-f23eefc9be03	stability	0.90	instability	http://sweetontology.net/statesystem/instability
547c2bee-40ce-4b23-8338-5fa7c6ad8a8d	reflection	0.90	deflection	http://sweetontology.net/procphysical/deflection
a1d083b5-3233-4053-a479-4eb7d347c34b	stability	0.90	instability	http://sweetontology.net/statesystem/instability
f2057998-1d06-4e58-9177-447942355d66	reflection	0.90	deflection	http://sweetontology.net/procphysical/deflection
3feb3e65-5a44-46db-ba7b-ceb695e4fb50	stability	0.90	instability	http://sweetontology.net/statesystem/instability
9911bf57-9d52-4fb3-a915-9e522e9845d5	reflection	0.90	deflection	http://sweetontology.net/procphysical/deflection
07d5a2e4-47ef-4bee-81a7-42ef2eb7a77c	stability	0.90	instability	http://sweetontology.net/statesystem/instability
73e9349c-08db-4ca5-87f8-bbe785c25629	reflection	0.90	deflection	http://sweetontology.net/procphysical/deflection
54a4a67a-b1ed-429b-876b-a595164a807c	stability	0.90	instability	http://sweetontology.net/statesystem/instability
f2130ca3-3587-4312-b6d4-138456b5ea78	water quality indices	0.90	water quality index	http://sweetontology.net/propindex/waterqualityindex
